,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,-2.013020592,0.49631961584513906,2.0,32.0,-2.3639715580000003,33.0,-1.662069626,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,0.7110718075,0.16526537661526133,2.0,34.0,0.827932076,38.0,0.594211539,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,0.9033619285,0.13824874135128692,2.0,35.0,1.001118551,39.0,0.8056053059999999,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,0.872256689,1.0325682137778522,2.0,36.0,1.602392675,40.0,0.142120703,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,-0.7453086545000001,0.31871898912046176,2.0,37.0,-0.970677013,41.0,-0.519940296,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,4.7417689030000005,0.472327577511788,2.0,42.0,4.40778287,45.0,5.075754936,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,5.6540395629999995,0.03124689168292859,2.0,43.0,5.631944674,46.0,5.676134452,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,5.39237685,0.32421253352330565,2.0,44.0,5.163123969,47.0,5.6216297310000005,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,9.901089284000001,0.21897158975081504,2.0,48.0,10.05592558,52.0,9.746252988,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,11.113312098999998,2.128525055967365,2.0,49.0,9.608217598,53.0,12.618406599999998,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,7.8355548845,1.4254261609663308,2.0,50.0,6.82762638,54.0,8.843483389,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,6.13334209,1.4743879082174391,2.0,51.0,5.090792402,55.0,7.175891778,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,5.918710176,0.29341331397197357,2.0,56.0,6.12618472,57.0,5.711235632,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,5.391995799,0.24486583442101242,2.0,58.0,5.218849507,59.0,5.565142091,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,6.635700806999999,1.62018059291919,2.0,60.0,5.490060122999999,61.0,7.781341491,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,2.4890212524999997,0.08280688017408888,2.0,62.0,2.547574559,63.0,2.430467946,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,15.617300005,3.732044926187459,2.0,64.0,18.25625428,65.0,12.97834573,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,-3.1782636195,0.8157309643277589,2.0,66.0,-3.755072516,67.0,-2.601454723,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,10.88297804,1.1916923899188188,2.0,68.0,11.72563181,69.0,10.04032427,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,18.057900015,1.6953892635399983,2.0,70.0,19.25672126,71.0,16.85907877,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,2.3361683815000003,0.43644069002158686,2.0,72.0,2.02755821,73.0,2.644778553,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,20.712275390000002,1.7630276121918718,2.0,74.0,19.46562661,75.0,21.95892417,,
38,ICA-Set002__USA300 LAC CA-MHB Control,2.71004027,6.817306463828479,2.0,76.0,-2.11052336,77.0,7.5306039,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,6.6245416375,1.6270434326332375,2.0,78.0,7.775035082,79.0,5.474048193,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,2.499244245,0.07038383356540055,2.0,80.0,2.449475359,81.0,2.549013131,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,9.2294502585,4.9134904146583205,2.0,82.0,5.755087867,83.0,12.70381265,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,7.3995855765,3.4368878352742844,2.0,84.0,4.969338882,85.0,9.829832271,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.911769135,0.21965616245309869,2.0,86.0,1.067089497,87.0,0.756448773,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,3.0825575095,0.4786628391995392,2.0,88.0,3.421023249,89.0,2.74409177,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.30504369882869903,2.0,90.0,0.215698468,91.0,-0.215698468,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,7.1499644835,0.41569522357960903,2.0,92.0,7.443905395,93.0,6.856023572000001,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,2.3332758250000003,0.0712063642149072,2.0,94.0,2.383626328,96.0,2.282925322,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,2.7030186835,0.10562778845744836,2.0,95.0,2.777708809,97.0,2.628328558,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,5.378203309,0.5824638978979652,2.0,98.0,5.790067481,99.0,4.966339137,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,0.881542225,2.411924275620914,2.0,100.0,-0.8239457859999999,101.0,2.587030236,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,15.89179462,3.0638718049975004,2.0,102.0,13.72531009,103.0,18.05827915,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,-4.254504088,1.3122375370845232,2.0,104.0,-5.182396149,105.0,-3.326612027,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,7.210428951000001,2.9090561506824577,2.0,106.0,5.15341562,107.0,9.267442282000001,,
