,-0.08251912838695429,-0.05501275225796952,-0.027506376128984752,1.3877787807814457e-17,0.02750637612898478,0.05501275225796955,0.08251912838695431,0.11002550451593908,0.13753188064492383,0.1650382567739086,0.19254463290289336,0.22005100903187813,0.2475573851608629,0.27506376128984766,0.30257013741883243,0.3300765135478172,0.35758288967680196,0.38508926580578673,0.4125956419347715,0.44010201806375626
"Fis, NarL, Fnr, NarP, FlhDC, IHF, and NsrR",0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,2,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fis_genes,[],[],['aldB' 'glcC' 'cspI' 'gadC' 'recF' 'deoD' 'glnL'],"['gltX' 'trg' 'trmA' 'cbpA' 'malG' 'dnaA' 'dnaN' 'xylR' 'gadB' 'gyrB'
 'cbpM' 'ntrC' 'rpsO' 'guaB' 'xylG' 'bglF' 'mazE' 'msrA' 'pyrD' 'rsmA'
 'queA' 'deoB' 'gyrA' 'hupB' 'nanE' 'mazG' 'deoA' 'marA' 'fadB' 'marB'
 'rbfA' 'crp' 'pdxA' 'malF' 'mazF' 'mtlA' 'bglB' 'mtlR' 'nanT' 'hupA'
 'yhcH' 'xylH' 'fau' 'topA' 'ptsG' 'katE' 'fadA' 'nrdB' 'proP' 'apaH'
 'yfaE' 'marR' 'deoC' 'mtlD' 'tufB' 'xylF' 'rimP' 'nusA' 'malE' 'truB'
 'nrdA' 'hns' 'guaA' 'cspA' 'nanK' 'infB' 'glnA' 'acnB']",['bglG' 'pnp' 'nanA' 'apaG'],['flxA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NarL_genes,[],[],[],"['torA' 'hybF' 'torD' 'hybO' 'hybC' 'hybA' 'hybB' 'hybD' 'hybG' 'hybE'
 'torC']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr_genes,[],[],"['gcvT' 'ackA' 'ynfK' 'fixA' 'amtB' 'yfcZ' 'caiD' 'iraM' 'entF' 'feoC'
 'fixC' 'caiE']","['emrY' 'hyfE' 'cheB' 'pdhR' 'hyfI' 'cheR' 'feoB' 'garR' 'ybdN' 'acrE'
 'iraD' 'nrdG' 'rplS' 'ycaC' 'yibN' 'scpA' 'pykA' 'sdhD' 'cydB' 'mltA'
 'sdhA' 'tap' 'hyfA' 'rimM' 'garK' 'thrA' 'ymjE' 'trmD' 'pdeF' 'hyfF'
 'focB' 'aroP' 'hyfD' 'caiC' 'gcvH' 'ortT' 'emrK' 'purM' 'xdhA' 'fixB'
 'rpsP' 'hyfB' 'fumA' 'gadW' 'malQ' 'aldA' 'xdhC' 'rpmC' 'ravA' 'ompX'
 'malP' 'puuA' 'xdhB' 'caiA' 'cydA' 'rplC' 'tpx' 'rplD' 'acrF' 'hyfH'
 'moaC' 'nrdD' 'sdhB' 'caiB' 'rpsS' 'hyfR' 'cadC' 'uraA' 'puuP' 'moaE'
 'soxR' 'uxaC' 'moaD' 'upp' 'dcuC' 'soxS' 'bcsZ' 'purN' 'rpsC' 'feoA'
 'glnD' 'argK' 'rplP' 'cheY' 'ysgA' 'aer' 'rpsQ' 'rplV' 'rplB' 'glnK'
 'gcvP' 'arcA' 'uxaA' 'ydfZ' 'ydfO' 'rpsJ' 'tar' 'yffS' 'ybdZ' 'aspC'
 'fumC' 'gdhA' 'scpB' 'zwf' 'ung' 'pepT' 'nfeR' 'fepE' 'bcsB' 'moaB' 'ccp'
 'moaA' 'cheZ' 'fes' 'hyfJ' 'ychO' 'sdhC' 'scpC' 'rplW' 'narX' 'caiT'
 'katG' 'hyfG' 'hyfC']","['garD' 'msrB' 'ydeJ' 'gapC' 'narL' 'garL' 'acnA' 'garP' 'nac' 'gnd'
 'viaA' 'pitA']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
FlhDC_genes,[],[],['hydN' 'ppdA' 'flgN' 'fliJ' 'fliQ'],"['flhA' 'flgA' 'flgM' 'fliG' 'mdh' 'ycgR' 'fliM' 'fliS' 'fliI' 'pdeH'
 'fliR' 'fliE' 'ppdC' 'gltL' 'gltJ' 'flgB' 'fliP' 'fliT' 'flgD' 'fliN'
 'fliL' 'ygdB' 'gltI' 'ppdB' 'flgJ' 'gltK' 'recC' 'flgF' 'flgC' 'flgI'
 'flgE' 'fliF' 'flgG' 'flhB' 'flgH' 'fliH' 'flgL' 'fliO' 'flgK' 'hypF'
 'fliD']",['ygbK' 'fliK' 'flhE'],['mglB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
IHF_genes,[],[],['csgE' 'yiaK' 'yiaN' 'rseD' 'glnP' 'uspB'],"['glcE' 'sgbU' 'mtr' 'flhC' 'paaC' 'yiaL' 'fimA' 'tyrP' 'proW' 'paaI'
 'pspB' 'aceB' 'ulaC' 'ilvG' 'aceA' 'paaZ' 'lyxK' 'adiA' 'fimD' 'pspA'
 'glcA' 'hemF' 'htrE' 'cysJ' 'proV' 'paaG' 'amiA' 'atoA' 'pspC' 'paaB'
 'rtcA' 'paaH' 'ilvE' 'ulaG' 'ulaD' 'folA' 'fimI' 'atoE' 'atoD' 'paaJ'
 'glcD' 'ulaF' 'aceK' 'rpoH' 'rseC' 'pspG' 'ompC' 'paaA' 'ompF' 'ilvA'
 'ulaB' 'sgbE' 'paaD' 'pspE' 'paaK' 'glnH' 'yiaM' 'sgbH' 'envZ' 'hpt'
 'glcF' 'rseB' 'ilvM' 'atoB' 'csgF' 'rpoE' 'ompR' 'rtcB' 'fimC' 'csgD'
 'fimG' 'glcB' 'yadV' 'csgG' 'fimF' 'ulaE' 'cysI' 'yjbF' 'proX' 'rseA'
 'hipA' 'glcG' 'cysH' 'ibpB' 'hipB' 'yiaO' 'fimH' 'fimB' 'ilvD' 'ihfB'
 'yjbE' 'yjbH' 'plaR' 'dcuD' 'gltA']",['ulaA' 'flhD' 'uspA' 'paaE' 'paaF' 'pspD' 'yjbG'],['gcd'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NsrR_genes,[],[],['grxD' 'mepH' 'wzyE'],"['rffM' 'norR' 'rffC' 'ydbD' 'mhpT' 'wecB' 'tsgA' 'dkgB' 'rffG' 'rpmI'
 'thrS' 'tehB' 'rffT' 'wzzE' 'wzxE' 'wecC' 'cdd' 'feaR' 'yeaE' 'bamE'
 'feaB' 'tehA' 'rffH' 'rfe' 'wecE' 'tadA' 'infC' 'bdcA' 'lrp' 'dsdC'
 'pgpC' 'pheS' 'pheT']",['waaH'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fis and NarL_genes,[],[],[],['ogt'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fis and Fnr_genes,[],[],['gadA'],"['grcA' 'hlyE' 'rplM' 'cyoD' 'lpd' 'gadX' 'cyoB' 'cyoC' 'cyoE' 'rpsI'
 'cyoA']",[],[],['ansB'],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fis and FlhDC_genes,[],[],['mglC'],['mglA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fis and IHF_genes,[],[],['dps'],['glnQ' 'carA' 'carB' 'osmE' 'osmY' 'acs' 'actP' 'dusB' 'fis' 'patA'],['yjcH' 'sra'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NarL and Fnr_genes,[],[],['ynfG' 'ynfH' 'cydC' 'ynfF' 'cydD' 'nikD' 'nikC'],"['dmsD' 'nikE' 'citF' 'citD' 'citE' 'dpiA' 'dcuA' 'citX' 'ompW' 'frdB'
 'citC' 'frdD' 'frdC' 'aspA' 'dcuB' 'moeB' 'moeA' 'frdA' 'nikR']",['dcuS' 'dpiB' 'citG' 'dcuR' 'ynfE' 'caiF' 'nikB' 'nikA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NarL and NarP_genes,[],[],[],['ydeP'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr and FlhDC_genes,[],[],[],['yecR'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr and IHF_genes,[],[],['sodA' 'dppA' 'fnr' 'tdcA' 'tdcD'],"['sucA' 'dppD' 'ssuC' 'tdcG' 'ssuE' 'sucC' 'prfA' 'yeiL' 'dppB' 'sucB'
 'pstA' 'gltD' 'sucD' 'pstC' 'tdcF' 'prmC' 'pstS' 'ssuD' 'tdcC' 'hemA'
 'pstB' 'tdcB' 'dppC' 'gltB' 'tdcE' 'ssuA' 'ssuB' 'dppF' 'gltF' 'phoU']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr and NsrR_genes,[],[],['ygbA'],['aceF' 'aceE' 'rplT'],['hmp'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
IHF and NsrR_genes,[],[],[],"['hycD' 'hycE' 'sodB' 'hycG' 'hypA' 'sufC' 'hycH' 'hycA' 'sufS' 'hycI'
 'sufD' 'sufB' 'ihfA' 'hycC' 'sufA' 'hycF']",['hycB' 'sufE'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"NarL, Fnr, NarP, and FlhDC_genes",[],['napD'],['ccmD'],['napF' 'ccmB' 'ccmG' 'napC' 'ccmA' 'ccmF' 'ccmE' 'ccmH' 'ccmC'],['napB' 'napH' 'napA' 'napG'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"NarL, Fnr, and NarP_genes",[],[],['fdnG' 'fdnH'],['ydhT' 'ydhW' 'fdnI' 'ydhV' 'ydhX' 'ydhU' 'ydhY'],['fdhF'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"NarL, Fnr, and IHF_genes",[],[],['focA'],['ubiA' 'ubiC'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fis, NarL, Fnr, and IHF_genes",[],[],['pflB' 'nuoB' 'nuoA'],"['dmsC' 'nuoG' 'nuoC' 'nuoF' 'nuoE' 'dmsB' 'nuoI' 'nuoH' 'nuoJ' 'nuoK'
 'narJ' 'nuoL' 'nuoM' 'narK' 'narG' 'narI']",['nuoN' 'narH' 'dmsA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"NarL, Fnr, NarP, and IHF_genes",[],[],['norV' 'norW'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fis, NarL, NarP, and NsrR_genes",[],[],['yeaR'],['yoaG'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fnr, IHF, and NsrR_genes",[],[],['hypC'],['hypB' 'hypE' 'hypD'],['fhlA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"FlhDC, IHF, and NsrR_genes",[],[],['fliA'],['tcyJ'],['fliZ'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fis, Fnr, and IHF_genes",[],[],[],['glpQ' 'glpT'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fis, Fnr, and FlhDC_genes",[],[],[],['glpA' 'glpC' 'glpB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"NarL, Fnr, NarP, and NsrR_genes",[],[],[],['ytfE' 'poxB' 'hcp'],['hcr'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fis, NarL, and NarP_genes",[],[],[],['hyaF' 'hyaD' 'hyaE'],['hyaC' 'hyaB'],['hyaA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fis, Fnr, IHF, and NsrR_genes",[],[],[],['ndh'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fis, NarL, and Fnr_genes",[],[],[],[],['adhE' 'fumB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fis, NarL, Fnr, NarP, and IHF_genes",[],[],[],[],['cysG' 'nirC' 'nirD'],['nirB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Fis, NarL, Fnr, NarP, FlhDC, IHF, and NsrR_genes",[],[],[],[],[],[],[],['nrfF'],['nrfG' 'nrfE'],[],[],[],[],[],['nrfD'],['nrfA'],['nrfB' 'nrfC'],[],[],[]
